area,response,var,label,estimate,ci,pd,ps,bf,ess,rhat
Physical and Functional,BMI,[PCOV NoV],"$\beta$ = -0.53, CI~95%~[-1.55, 0.56], pd = 83.5%, ps = 78.4%, BF~10~ = 0.28",-0.53,"[-1.55, 0.56]",0.835,0.784,0.28,7154.1,1
Physical and Functional,BMI,[PCOV NoV] x [Education level: Linear],"$\beta$ = 1.07, CI~95%~[-1.14, 3.25], pd = 82.9%, ps = 80.5%, BF~10~ = 0.6",1.07,"[-1.14, 3.25]",0.829,0.805,0.6,8505.5,1
Physical and Functional,BMI,[PCOV NoV] x [Fatigue scale],"$\beta$ = 0.26, CI~95%~[0.04, 0.48], pd = 99%, ps = 91.9%, BF~10~ = 0.5",0.26,"[0.04, 0.48]",0.99,0.919,0.5,10516,1
Physical and Functional,BMI,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.89, CI~95%~[0.26, 1.5], pd = 99.7%, ps = 99.4%, BF~10~ = 7.5",0.89,"[0.26, 1.5]",0.997,0.994,7.5,11038.1,1
Physical and Functional,BMI,[PCOV NoV] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.42, CI~95%~[-0.21, 1.08], pd = 90.2%, ps = 83.8%, BF~10~ = 0.25",0.42,"[-0.21, 1.08]",0.902,0.838,0.25,9004.1,1
Physical and Functional,BMI,[PCOV NoV] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.45, CI~95%~[-1.04, 0.12], pd = 93.8%, ps = 88.5%, BF~10~ = 0.31",-0.45,"[-1.04, 0.12]",0.938,0.885,0.31,9136.2,1
Physical and Functional,BMI,[PCOV Severity Score],"$\beta$ = -0.82, CI~95%~[-1.6, 0.05], pd = 97.2%, ps = 95.2%, BF~10~ = 0.84",-0.82,"[-1.6, 0.05]",0.972,0.952,0.84,7506.4,1.001
Physical and Functional,BMI,[PCOV Severity Score] x [Age],"$\beta$ = 0.3, CI~95%~[-0.02, 0.59], pd = 96.9%, ps = 89.7%, BF~10~ = 0.33",0.3,"[-0.02, 0.59]",0.969,0.897,0.33,7647.7,1
Physical and Functional,BMI,[PCOV Severity Score] x [Education level: Cubic],"$\beta$ = -1.55, CI~95%~[-3.5, 0.25], pd = 94.6%, ps = 93.3%, BF~10~ = 1.1",-1.55,"[-3.5, 0.25]",0.946,0.933,1.1,8145.4,1
Physical and Functional,BMI,[PCOV Severity Score] x [Education level: Linear],"$\beta$ = 1.31, CI~95%~[-1.11, 3.63], pd = 85.6%, ps = 83.7%, BF~10~ = 0.73",1.31,"[-1.11, 3.63]",0.856,0.837,0.73,7496.3,1
Physical and Functional,BMI,[PCOV Severity Score] x [Fatigue scale],"$\beta$ = 0.19, CI~95%~[-0.02, 0.4], pd = 96.2%, ps = 79.8%, BF~10~ = 0.17",0.19,"[-0.02, 0.4]",0.962,0.798,0.17,10209,1
Physical and Functional,BMI,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.91, CI~95%~[-0.04, 1.81], pd = 97.4%, ps = 95.6%, BF~10~ = 1",0.91,"[-0.04, 1.81]",0.974,0.956,1,10566.8,1
Physical and Functional,BMI,[Pathologies: Diabetes (Yes)],"$\beta$ = -0.49, CI~95%~[-1.13, 0.12], pd = 93.5%, ps = 89%, BF~10~ = 0.33",-0.49,"[-1.13, 0.12]",0.935,0.89,0.33,10278.6,1
Physical and Functional,BMI,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.62, CI~95%~[-1.4, 0.09], pd = 94.9%, ps = 91.5%, BF~10~ = 0.49",-0.62,"[-1.4, 0.09]",0.949,0.915,0.49,9589,1
Physical and Functional,BMI,[Pathologies: Hypertension (Yes)],"$\beta$ = 0.37, CI~95%~[-0.11, 0.85], pd = 93.6%, ps = 86.6%, BF~10~ = 0.26",0.37,"[-0.11, 0.85]",0.936,0.866,0.26,10366.7,1
Physical and Functional,BMI,[Pathologies: Obesity (Yes)],"$\beta$ = 1.55, CI~95%~[0.76, 2.33], pd = 100%, ps = 100%, BF~10~ = 286.72",1.55,"[0.76, 2.33]",1,1,286.72,9759.7,1
Physical and Functional,BMI,[Sex: Female],"$\beta$ = 0.2, CI~95%~[-0.19, 0.62], pd = 84.6%, ps = 69.9%, BF~10~ = 0.12",0.2,"[-0.19, 0.62]",0.846,0.699,0.12,10027.8,1
Physical and Functional,FEV1,[Age],"$\beta$ = -0.54, CI~95%~[-0.97, -0.07], pd = 98.9%, ps = 97.1%, BF~10~ = 1.13",-0.54,"[-0.97, -0.07]",0.989,0.971,1.13,3022,1.001
Physical and Functional,FEV1,[Fatigue scale],"$\beta$ = -0.3, CI~95%~[-0.62, 0.02], pd = 97.1%, ps = 90%, BF~10~ = 0.31",-0.3,"[-0.62, 0.02]",0.971,0.9,0.31,3994.8,1
Physical and Functional,FEV1,[PCOV NoS] x [Fatigue scale],"$\beta$ = 0.21, CI~95%~[-0.09, 0.48], pd = 92.4%, ps = 77.5%, BF~10~ = 0.14",0.21,"[-0.09, 0.48]",0.924,0.775,0.14,4398.2,1
Physical and Functional,FEV1,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.77, CI~95%~[-2.33, 0.75], pd = 84.1%, ps = 80.9%, BF~10~ = 0.44",-0.77,"[-2.33, 0.75]",0.841,0.809,0.44,3120.7,1
Physical and Functional,FEV1,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.55, CI~95%~[-1.66, 0.59], pd = 83.2%, ps = 78.3%, BF~10~ = 0.3",-0.55,"[-1.66, 0.59]",0.832,0.783,0.3,3764.9,1
Physical and Functional,FEV1,[PCOV NoS] x [Sex: Female],"$\beta$ = 0.67, CI~95%~[-0.15, 1.41], pd = 94.9%, ps = 91.9%, BF~10~ = 0.55",0.67,"[-0.15, 1.41]",0.949,0.919,0.55,3853.2,1
Physical and Functional,FEV1,[PCOV NoV] x [Sex: Female],"$\beta$ = 0.35, CI~95%~[-0.36, 1.11], pd = 82.7%, ps = 75.1%, BF~10~ = 0.2",0.35,"[-0.36, 1.11]",0.827,0.751,0.2,2892.1,1
Physical and Functional,FEV1,[PCOV Severity Score] x [Sex: Female],"$\beta$ = -0.37, CI~95%~[-1.11, 0.47], pd = 82%, ps = 75%, BF~10~ = 0.21",-0.37,"[-1.11, 0.47]",0.82,0.75,0.21,4323.1,1
Physical and Functional,FEV1,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = 1.15, CI~95%~[-1.02, 3.51], pd = 83.7%, ps = 81.3%, BF~10~ = 0.6",1.15,"[-1.02, 3.51]",0.837,0.813,0.6,3113.8,1
Physical and Functional,FEV1,[Sex: Female],"$\beta$ = -1.88, CI~95%~[-2.59, -1.12], pd = 100%, ps = 100%, BF~10~ = 379.81",-1.88,"[-2.59, -1.12]",1,1,379.81,2862.1,1.001
Physical and Functional,FVC,[Age],"$\beta$ = -0.4, CI~95%~[-0.85, 0.07], pd = 95.5%, ps = 90%, BF~10~ = 0.31",-0.4,"[-0.85, 0.07]",0.955,0.9,0.31,3177.5,1.001
Physical and Functional,FVC,[Fatigue scale],"$\beta$ = -0.25, CI~95%~[-0.58, 0.07], pd = 93.6%, ps = 82.1%, BF~10~ = 0.17",-0.25,"[-0.58, 0.07]",0.936,0.821,0.17,4510.4,1
Physical and Functional,FVC,[PCOV NoS],"$\beta$ = -0.81, CI~95%~[-2.41, 0.75], pd = 84.7%, ps = 81.6%, BF~10~ = 0.45",-0.81,"[-2.41, 0.75]",0.847,0.816,0.45,10917.3,1
Physical and Functional,FVC,[PCOV NoS] x [Fatigue scale],"$\beta$ = 0.18, CI~95%~[-0.11, 0.47], pd = 88.9%, ps = 71.5%, BF~10~ = 0.11",0.18,"[-0.11, 0.47]",0.889,0.715,0.11,5023.7,1
Physical and Functional,FVC,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.97, CI~95%~[-2.64, 0.73], pd = 86.9%, ps = 84.4%, BF~10~ = 0.55",-0.97,"[-2.64, 0.73]",0.869,0.844,0.55,3065.1,1
Physical and Functional,FVC,[PCOV NoS] x [Sex: Female],"$\beta$ = 0.92, CI~95%~[0.1, 1.75], pd = 98%, ps = 97%, BF~10~ = 1.44",0.92,"[0.1, 1.75]",0.98,0.97,1.44,3986.4,1
Physical and Functional,FVC,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.36, CI~95%~[-0.32, 0.98], pd = 85.9%, ps = 78.2%, BF~10~ = 0.21",0.36,"[-0.32, 0.98]",0.859,0.782,0.21,7955.4,1
Physical and Functional,FVC,[PCOV NoV] x [Sex: Female],"$\beta$ = 0.37, CI~95%~[-0.42, 1.13], pd = 82.5%, ps = 75.3%, BF~10~ = 0.21",0.37,"[-0.42, 1.13]",0.825,0.753,0.21,2958.7,1.001
Physical and Functional,FVC,[PCOV Severity Score] x [Sex: Female],"$\beta$ = -0.62, CI~95%~[-1.4, 0.26], pd = 92.3%, ps = 88.7%, BF~10~ = 0.44",-0.62,"[-1.4, 0.26]",0.923,0.887,0.44,4516.9,1
Physical and Functional,FVC,[Pathologies: Diabetes (Yes)],"$\beta$ = -0.36, CI~95%~[-1.2, 0.47], pd = 80.5%, ps = 73.6%, BF~10~ = 0.21",-0.36,"[-1.2, 0.47]",0.805,0.736,0.21,5078.6,1.001
Physical and Functional,FVC,[Pathologies: Obesity (Yes)],"$\beta$ = 0.51, CI~95%~[-0.48, 1.44], pd = 84.7%, ps = 79.9%, BF~10~ = 0.29",0.51,"[-0.48, 1.44]",0.847,0.799,0.29,4957.6,1
Physical and Functional,FVC,[Sex: Female],"$\beta$ = -2.01, CI~95%~[-2.79, -1.22], pd = 100%, ps = 100%, BF~10~ = 16193.01",-2.01,"[-2.79, -1.22]",1,1,16193.01,3171.8,1.001
Physical and Functional,Fat mass,[Age],"$\beta$ = 0.12, CI~95%~[-0.13, 0.35], pd = 82.7%, ps = 55.5%, BF~10~ = 0.06",0.12,"[-0.13, 0.35]",0.827,0.555,0.06,9768.2,1
Physical and Functional,Fat mass,[PCOV NoS],"$\beta$ = 0.51, CI~95%~[-0.38, 1.44], pd = 85.8%, ps = 80.3%, BF~10~ = 0.27",0.51,"[-0.38, 1.44]",0.858,0.803,0.27,8222,1
Physical and Functional,Fat mass,[PCOV NoS] x [Age],"$\beta$ = -0.2, CI~95%~[-0.52, 0.16], pd = 87.3%, ps = 70.5%, BF~10~ = 0.11",-0.2,"[-0.52, 0.16]",0.873,0.705,0.11,9463.4,1
Physical and Functional,Fat mass,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.45, CI~95%~[-1.15, 0.22], pd = 90.1%, ps = 84.3%, BF~10~ = 0.27",-0.45,"[-1.15, 0.22]",0.901,0.843,0.27,12141.5,1
Physical and Functional,Fat mass,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.35, CI~95%~[-1.02, 0.3], pd = 84.7%, ps = 76.8%, BF~10~ = 0.19",-0.35,"[-1.02, 0.3]",0.847,0.768,0.19,11988.7,1
Physical and Functional,Fat mass,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.35, CI~95%~[-0.45, 1.15], pd = 80.6%, ps = 72.9%, BF~10~ = 0.19",0.35,"[-0.45, 1.15]",0.806,0.729,0.19,11094.6,1
Physical and Functional,Fat mass,[PCOV NoS] x [Sex: Female],"$\beta$ = -0.37, CI~95%~[-0.92, 0.16], pd = 91.5%, ps = 84.4%, BF~10~ = 0.24",-0.37,"[-0.92, 0.16]",0.915,0.844,0.24,10899.5,1
Physical and Functional,Fat mass,[PCOV NoV] x [Education level: Cubic],"$\beta$ = 0.92, CI~95%~[-1.16, 2.95], pd = 81.2%, ps = 78.3%, BF~10~ = 0.51",0.92,"[-1.16, 2.95]",0.812,0.783,0.51,9144.3,1
Physical and Functional,Fat mass,[PCOV NoV] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.39, CI~95%~[-0.22, 0.98], pd = 89.6%, ps = 82.5%, BF~10~ = 0.22",0.39,"[-0.22, 0.98]",0.896,0.825,0.22,9869.5,1.001
Physical and Functional,Fat mass,[PCOV NoV] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.58, CI~95%~[-1.31, 0.21], pd = 92.8%, ps = 88.6%, BF~10~ = 0.37",-0.58,"[-1.31, 0.21]",0.928,0.886,0.37,11002.9,1
Physical and Functional,Fat mass,[PCOV Severity Score],"$\beta$ = -0.5, CI~95%~[-1.3, 0.34], pd = 88%, ps = 82.8%, BF~10~ = 0.29",-0.5,"[-1.3, 0.34]",0.88,0.828,0.29,7849.7,1
Physical and Functional,Fat mass,[PCOV Severity Score] x [Age],"$\beta$ = 0.13, CI~95%~[-0.17, 0.46], pd = 80.1%, ps = 59.2%, BF~10~ = 0.08",0.13,"[-0.17, 0.46]",0.801,0.592,0.08,9241.4,1
Physical and Functional,Fat mass,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.34, CI~95%~[-0.21, 0.89], pd = 88.5%, ps = 80.4%, BF~10~ = 0.19",0.34,"[-0.21, 0.89]",0.885,0.804,0.19,9585.5,1
Physical and Functional,Fat mass,[PCOV Severity Score] x [Sex: Female],"$\beta$ = 0.39, CI~95%~[-0.1, 0.88], pd = 94.3%, ps = 87.9%, BF~10~ = 0.28",0.39,"[-0.1, 0.88]",0.943,0.879,0.28,10550.3,1
Physical and Functional,Fat mass,[Pathologies: Hypertension (Yes)],"$\beta$ = 0.56, CI~95%~[0.06, 1.07], pd = 98.5%, ps = 96.4%, BF~10~ = 0.93",0.56,"[0.06, 1.07]",0.985,0.964,0.93,11451.2,1
Physical and Functional,Fat mass,[Pathologies: Obesity (Yes)],"$\beta$ = 0.49, CI~95%~[-0.34, 1.3], pd = 87.6%, ps = 82.1%, BF~10~ = 0.27",0.49,"[-0.34, 1.3]",0.876,0.821,0.27,11954.4,1
Physical and Functional,Fat mass,[Sex: Female],"$\beta$ = 1.26, CI~95%~[0.82, 1.67], pd = 100%, ps = 100%, BF~10~ = 7493.39",1.26,"[0.82, 1.67]",1,1,7493.39,11381.3,1
Physical and Functional,Height,[PCOV NoS] x [Fatigue scale],"$\beta$ = 0.18, CI~95%~[-0.07, 0.43], pd = 92.2%, ps = 73.3%, BF~10~ = 0.12",0.18,"[-0.07, 0.43]",0.922,0.733,0.12,13699.3,1
Physical and Functional,Height,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.38, CI~95%~[-1.2, 0.45], pd = 82.6%, ps = 75.5%, BF~10~ = 0.21",-0.38,"[-1.2, 0.45]",0.826,0.755,0.21,13286.9,1
Physical and Functional,Height,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.53, CI~95%~[-1.46, 0.41], pd = 87.4%, ps = 82.6%, BF~10~ = 0.3",-0.53,"[-1.46, 0.41]",0.874,0.826,0.3,14145.6,1
Physical and Functional,Height,[PCOV NoS] x [Sex: Female],"$\beta$ = -0.35, CI~95%~[-0.96, 0.26], pd = 87.2%, ps = 78.9%, BF~10~ = 0.2",-0.35,"[-0.96, 0.26]",0.872,0.789,0.2,12480.1,1
Physical and Functional,Height,[PCOV NoV] x [Age],"$\beta$ = 0.14, CI~95%~[-0.13, 0.38], pd = 85%, ps = 61%, BF~10~ = 0.08",0.14,"[-0.13, 0.38]",0.85,0.61,0.08,15590.2,1
Physical and Functional,Height,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.4, CI~95%~[-0.23, 1.05], pd = 89.3%, ps = 82.9%, BF~10~ = 0.24",0.4,"[-0.23, 1.05]",0.893,0.829,0.24,12084.5,1
Physical and Functional,Muscle mass,[Fatigue scale],"$\beta$ = 0.06, CI~95%~[-0.08, 0.19], pd = 80.8%, ps = 26.6%, BF~10~ = 0.03",0.06,"[-0.08, 0.19]",0.808,0.266,0.03,12397.1,1
Physical and Functional,Muscle mass,[PCOV NoS] x [Fatigue scale],"$\beta$ = -0.07, CI~95%~[-0.21, 0.08], pd = 81.4%, ps = 32.6%, BF~10~ = 0.04",-0.07,"[-0.21, 0.08]",0.814,0.326,0.04,11009.5,1
Physical and Functional,Muscle mass,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.22, CI~95%~[-0.24, 0.72], pd = 81.5%, ps = 68.3%, BF~10~ = 0.12",0.22,"[-0.24, 0.72]",0.815,0.683,0.12,9331.3,1
Physical and Functional,Muscle mass,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.55, CI~95%~[-1.09, 0.01], pd = 97.2%, ps = 94%, BF~10~ = 0.56",-0.55,"[-1.09, 0.01]",0.972,0.94,0.56,10612.2,1
Physical and Functional,Muscle mass,[PCOV NoS] x [Sex: Female],"$\beta$ = 0.47, CI~95%~[0.11, 0.84], pd = 99.4%, ps = 97.8%, BF~10~ = 1.39",0.47,"[0.11, 0.84]",0.994,0.978,1.39,9150,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.22, CI~95%~[-0.24, 0.65], pd = 83.3%, ps = 69.7%, BF~10~ = 0.12",0.22,"[-0.24, 0.65]",0.833,0.697,0.12,12373.2,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.24, CI~95%~[-0.71, 0.2], pd = 85%, ps = 73.1%, BF~10~ = 0.13",-0.24,"[-0.71, 0.2]",0.85,0.731,0.13,10024.8,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Sex: Female],"$\beta$ = -0.25, CI~95%~[-0.57, 0.08], pd = 92.7%, ps = 80.5%, BF~10~ = 0.16",-0.25,"[-0.57, 0.08]",0.927,0.805,0.16,12279.3,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Fatigue scale],"$\beta$ = 0.12, CI~95%~[-0.03, 0.27], pd = 93.8%, ps = 60.9%, BF~10~ = 0.09",0.12,"[-0.03, 0.27]",0.938,0.609,0.09,12136.6,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.22, CI~95%~[-0.7, 0.23], pd = 82.5%, ps = 69.6%, BF~10~ = 0.12",-0.22,"[-0.7, 0.23]",0.825,0.696,0.12,10980,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.98, CI~95%~[0.31, 1.64], pd = 99.8%, ps = 99.6%, BF~10~ = 11.01",0.98,"[0.31, 1.64]",0.998,0.996,11.01,11469.2,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Sex: Female],"$\beta$ = -0.44, CI~95%~[-0.78, -0.1], pd = 99.3%, ps = 97.3%, BF~10~ = 1.09",-0.44,"[-0.78, -0.1]",0.993,0.973,1.09,9883.2,1
Physical and Functional,Muscle mass,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.35, CI~95%~[-0.86, 0.19], pd = 90.1%, ps = 82.2%, BF~10~ = 0.2",-0.35,"[-0.86, 0.19]",0.901,0.822,0.2,10788.2,1
Physical and Functional,Muscle mass,[Pathologies: Obesity (Yes)],"$\beta$ = 0.7, CI~95%~[0.16, 1.27], pd = 99.1%, ps = 98.1%, BF~10~ = 1.86",0.7,"[0.16, 1.27]",0.991,0.981,1.86,10855.8,1
Physical and Functional,Muscle mass,[Sex: Female],"$\beta$ = -1.7, CI~95%~[-1.97, -1.4], pd = 100%, ps = 100%, BF~10~ = 6141.14",-1.7,"[-1.97, -1.4]",1,1,6141.14,10578,1
Physical and Functional,PEF 25-75%,[Age],"$\beta$ = -0.38, CI~95%~[-1.04, 0.31], pd = 86.5%, ps = 79%, BF~10~ = 0.21",-0.38,"[-1.04, 0.31]",0.865,0.79,0.21,4329.8,1
Physical and Functional,PEF 25-75%,[PCOV NoS] x [Age],"$\beta$ = -0.58, CI~95%~[-1.56, 0.43], pd = 87.9%, ps = 82.8%, BF~10~ = 0.31",-0.58,"[-1.56, 0.43]",0.879,0.828,0.31,3244,1
Physical and Functional,PEF 25-75%,[PCOV NoS] x [Fatigue scale],"$\beta$ = 0.22, CI~95%~[-0.2, 0.66], pd = 85.2%, ps = 72.3%, BF~10~ = 0.13",0.22,"[-0.2, 0.66]",0.852,0.723,0.13,5559.7,1.001
Physical and Functional,PEF 25-75%,[PCOV Severity Score] x [Age],"$\beta$ = 0.52, CI~95%~[-0.42, 1.46], pd = 86.6%, ps = 81.4%, BF~10~ = 0.3",0.52,"[-0.42, 1.46]",0.866,0.814,0.3,3763.6,1
Physical and Functional,PEF 25-75%,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.56, CI~95%~[-1.83, 0.57], pd = 82.1%, ps = 77.6%, BF~10~ = 0.31",-0.56,"[-1.83, 0.57]",0.821,0.776,0.31,5353.3,1
Physical and Functional,PEF 25-75%,[Pathologies: Diabetes (Yes)],"$\beta$ = 0.52, CI~95%~[-0.69, 1.67], pd = 81.1%, ps = 76.4%, BF~10~ = 0.3",0.52,"[-0.69, 1.67]",0.811,0.764,0.3,7233.1,1
Physical and Functional,PEF 25-75%,[Pathologies: Obesity (Yes)],"$\beta$ = -0.8, CI~95%~[-2.16, 0.55], pd = 87.7%, ps = 84.4%, BF~10~ = 0.45",-0.8,"[-2.16, 0.55]",0.877,0.844,0.45,6738,1
Physical and Functional,PEF 25-75%,[Sex: Female],"$\beta$ = -1.07, CI~95%~[-2.16, 0.04], pd = 97.1%, ps = 95.6%, BF~10~ = 1.12",-1.07,"[-2.16, 0.04]",0.971,0.956,1.12,4515.7,1
Physical and Functional,PEF max,[Age],"$\beta$ = 0.51, CI~95%~[-0.21, 1.2], pd = 92%, ps = 87.4%, BF~10~ = 0.34",0.51,"[-0.21, 1.2]",0.92,0.874,0.34,4462.2,1
Physical and Functional,PEF max,[PCOV NoS] x [Fatigue scale],"$\beta$ = 0.2, CI~95%~[-0.25, 0.63], pd = 81.7%, ps = 67.1%, BF~10~ = 0.11",0.2,"[-0.25, 0.63]",0.817,0.671,0.11,5792.2,1
Physical and Functional,PEF max,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = 1.16, CI~95%~[-0.23, 2.62], pd = 94.4%, ps = 93%, BF~10~ = 0.91",1.16,"[-0.23, 2.62]",0.944,0.93,0.91,6739.1,1
Physical and Functional,PEF max,[PCOV NoV],"$\beta$ = -1.16, CI~95%~[-3.03, 0.66], pd = 89%, ps = 87%, BF~10~ = 0.67",-1.16,"[-3.03, 0.66]",0.89,0.87,0.67,6632,1
Physical and Functional,PEF max,[PCOV NoV] x [Age],"$\beta$ = -0.54, CI~95%~[-1.41, 0.34], pd = 88.6%, ps = 83.6%, BF~10~ = 0.31",-0.54,"[-1.41, 0.34]",0.886,0.836,0.31,3760.6,1
Physical and Functional,PEF max,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.65, CI~95%~[-1.57, 0.34], pd = 90.6%, ps = 86.8%, BF~10~ = 0.39",-0.65,"[-1.57, 0.34]",0.906,0.868,0.39,8427.9,1
Physical and Functional,PEF max,[PCOV NoV] x [Sex: Female],"$\beta$ = 1.72, CI~95%~[0.57, 2.79], pd = 99.7%, ps = 99.6%, BF~10~ = 12.19",1.72,"[0.57, 2.79]",0.997,0.996,12.19,3801.8,1
Physical and Functional,PEF max,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = -1.24, CI~95%~[-2.94, 0.46], pd = 92.3%, ps = 90.7%, BF~10~ = 0.83",-1.24,"[-2.94, 0.46]",0.923,0.907,0.83,5812.6,1
Physical and Functional,PEF max,[Pathologies: Diabetes (Yes)],"$\beta$ = -0.62, CI~95%~[-1.83, 0.6], pd = 83.8%, ps = 79.7%, BF~10~ = 0.35",-0.62,"[-1.83, 0.6]",0.838,0.797,0.35,6702,1
Physical and Functional,PEF max,[Pathologies: Hypertension (Yes)],"$\beta$ = -0.76, CI~95%~[-2.19, 0.65], pd = 85.6%, ps = 82.4%, BF~10~ = 0.43",-0.76,"[-2.19, 0.65]",0.856,0.824,0.43,4608,1
Physical and Functional,PEF max,[Pathologies: Obesity (Yes)],"$\beta$ = 1.26, CI~95%~[-0.18, 2.63], pd = 95.7%, ps = 94.3%, BF~10~ = 1.06",1.26,"[-0.18, 2.63]",0.957,0.943,1.06,6624.3,1
Physical and Functional,PEF max,[Sex: Female],"$\beta$ = -1.01, CI~95%~[-2.15, 0.14], pd = 95.2%, ps = 93.5%, BF~10~ = 0.85",-1.01,"[-2.15, 0.14]",0.952,0.935,0.85,4780.3,1
Physical and Functional,Pittsburg score,[Fatigue scale],"$\beta$ = 0.17, CI~95%~[0, 0.37], pd = 96.7%, ps = 77.4%, BF~10~ = 0.16",0.17,"[0, 0.37]",0.967,0.774,0.16,14442.5,1
Physical and Functional,Pittsburg score,[PCOV NoV] x [Fatigue scale],"$\beta$ = 0.12, CI~95%~[-0.11, 0.35], pd = 84.9%, ps = 57.6%, BF~10~ = 0.07",0.12,"[-0.11, 0.35]",0.849,0.576,0.07,12330.8,1
Physical and Functional,Pittsburg score,[PCOV Severity Score] x [Fatigue scale],"$\beta$ = -0.1, CI~95%~[-0.33, 0.12], pd = 81.3%, ps = 49.6%, BF~10~ = 0.06",-0.1,"[-0.33, 0.12]",0.813,0.496,0.06,14480.7,1
Physical and Functional,QoL: Caretakers,[Fatigue scale],"$\beta$ = -0.15, CI~95%~[-0.34, 0.06], pd = 91.5%, ps = 66.5%, BF~10~ = 0.09",-0.15,"[-0.34, 0.06]",0.915,0.665,0.09,15197.5,1
Physical and Functional,QoL: Caretakers,[PCOV Severity Score] x [Fatigue scale],"$\beta$ = 0.21, CI~95%~[-0.02, 0.45], pd = 95.9%, ps = 82.7%, BF~10~ = 0.19",0.21,"[-0.02, 0.45]",0.959,0.827,0.19,12473.5,1
Physical and Functional,QoL: Family life,[PCOV NoS] x [Fatigue scale],"$\beta$ = -0.12, CI~95%~[-0.36, 0.1], pd = 85.4%, ps = 58%, BF~10~ = 0.07",-0.12,"[-0.36, 0.1]",0.854,0.58,0.07,12012.8,1.001
Physical and Functional,QoL: Mental health,[Fatigue scale],"$\beta$ = -0.09, CI~95%~[-0.23, 0.06], pd = 87.7%, ps = 43.1%, BF~10~ = 0.05",-0.09,"[-0.23, 0.06]",0.877,0.431,0.05,13344.2,1
Physical and Functional,QoL: Mental health,[PCOV NoS] x [Fatigue scale],"$\beta$ = 0.1, CI~95%~[-0.07, 0.25], pd = 87.5%, ps = 48.3%, BF~10~ = 0.05",0.1,"[-0.07, 0.25]",0.875,0.483,0.05,11741.6,1
Physical and Functional,QoL: Mental health,[PCOV NoV] x [Fatigue scale],"$\beta$ = -0.1, CI~95%~[-0.28, 0.07], pd = 87.8%, ps = 51.3%, BF~10~ = 0.06",-0.1,"[-0.28, 0.07]",0.878,0.513,0.06,13449.1,1
Physical and Functional,QoL: Mental health,[PCOV Severity Score] x [Fatigue scale],"$\beta$ = -0.08, CI~95%~[-0.26, 0.08], pd = 81.9%, ps = 39.3%, BF~10~ = 0.04",-0.08,"[-0.26, 0.08]",0.819,0.393,0.04,13877.5,1
Physical and Functional,QoL: Personal activities,[Fatigue scale],"$\beta$ = 0.15, CI~95%~[-0.07, 0.37], pd = 91%, ps = 68%, BF~10~ = 0.1",0.15,"[-0.07, 0.37]",0.91,0.68,0.1,13470.5,1
Physical and Functional,QoL: Personal activities,[PCOV NoS] x [Fatigue scale],"$\beta$ = -0.17, CI~95%~[-0.42, 0.09], pd = 90.9%, ps = 71%, BF~10~ = 0.11",-0.17,"[-0.42, 0.09]",0.909,0.71,0.11,12349.3,1
